,listing_id,name,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,review_scores_rating
2008,9273978,Beacon Hill -Charles Street Studio,42.35776698,-71.07210012,Apartment,2,1.0,0.0,1.0,100.0
2009,14407094,Modern comfort on Beacon Hill,42.35998942,-71.06969178,Apartment,4,1.0,1.0,2.0,100.0
2011,9273395,Spectacular Beacon Hill 1 bedroom,42.35947329,-71.0721187,Apartment,4,1.0,1.0,1.0,97.0
2012,10945774,Historic Beacon Hill Studio Apt.,42.35709462,-71.06919153,Apartment,2,1.0,0.0,1.0,100.0
2013,13993185,Adorable Beacon Hill One Bedroom,42.3598051,-71.06881615,Apartment,4,1.0,1.0,1.0,96.0
2014,9274587,Spectacular Beacon Hill 1 bedroom,42.35755878,-71.07171964,Apartment,4,1.0,1.0,1.0,89.0
2015,6554785,Apartment close to everything!,42.35901849,-71.06304088,Apartment,2,1.0,0.0,1.0,96.0
2016,2998554,Penthouse w/ a deck in Beacon Hill,42.3610648,-71.06636743,Apartment,6,1.0,2.0,3.0,89.0
2017,4359160,north slope studio in boston proper,42.36107942,-71.06562534,Apartment,2,1.0,0.0,2.0,75.0
2018,3392423,Room in penthouse apt /Beacon Hill,42.35933061,-71.0659257,Apartment,2,1.0,1.0,1.0,95.0
2019,14074739,The Red Brick Road,42.36009793,-71.06780061,Apartment,2,1.0,1.0,1.0,100.0
2020,4489490,"Charles St, Studio Apt, Boston #31",42.35812767,-71.07123523,Apartment,2,1.0,0.0,1.0,94.0
2021,508017,Beautiful Studio in Beacon Hill,42.35914496,-71.06785124,Apartment,2,1.0,1.0,1.0,94.0
2022,8170181,Gorgeous Beacon Hill Apartment,42.35936165,-71.0684191,Apartment,3,1.0,1.0,1.0,93.0
2023,3068453,Large Studio in Theater District,42.35187963,-71.06418053,Apartment,3,1.0,0.0,1.0,80.0
2025,2821825,[1852-2C]2BRs in Downtown Boston,42.35318623,-71.06259648,Apartment,4,2.0,2.0,2.0,95.0
2026,21891,[1168-2NH]Lux 2BR - Downtown Boston,42.35217936,-71.06316024,Apartment,4,1.0,2.0,2.0,94.0
2028,4759640,Cute studio in Boston Backbay!,42.36402595,-71.05949255,Apartment,2,1.5,0.0,1.0,100.0
2029,4021522,[1852-N]Lux 2BR - Downtown Boston,42.35278072,-71.06332536,Apartment,4,2.0,2.0,2.0,100.0
2030,9905304,Great Downtown Apt,42.35151771,-71.06313824,Apartment,6,1.0,2.0,2.0,100.0
2031,3182652,Unique Penthouse in Central Boston,42.35057185,-71.06422773,Apartment,5,1.5,2.0,2.0,90.0
2032,10742655,1 minute walk to subway station,42.35970675,-71.05528418,Apartment,8,1.0,1.0,2.0,80.0
2034,3653207,"Back Bay/Downtown Beautiful, Convenient 1 Bedroom",42.35030998,-71.06534209,Apartment,2,1.0,1.0,1.0,91.0
2035,7240775,[1909-2] 2BR -The Victor-North End,42.36427675,-71.05929955,Apartment,4,2.0,2.0,2.0,100.0
2038,12211821,Fab Dwntwn Studio Theater & Common,42.35056387,-71.06565364,Apartment,3,1.0,0.0,2.0,84.0
2039,2747654,Nice Furnished Apt by Theater Distr,42.3503315,-71.06500312,Apartment,3,1.0,0.0,1.0,74.0
2040,13081090,Sleek 2BR in Downtown Boston,42.35240177,-71.06346105,Loft,4,2.0,2.0,2.0,100.0
2041,13216268,Lux 3 floor penthouse with roof deck in Downtown,42.35364834,-71.06173784,Loft,7,3.0,3.0,3.0,90.0
2043,1240598,Downtown Studio Theater Dist Common,42.35257069,-71.06360431,Apartment,2,1.0,1.0,1.0,79.0
2044,8799256,A View of Boston Common,42.35483189,-71.0617905,Apartment,6,1.0,2.0,3.0,92.0
2045,4924009,Small Studio by Theater District,42.35177642,-71.06368057,Apartment,3,1.0,1.0,1.0,77.0
2046,12069214,Downtown - Boston Common view,42.35175908,-71.06320945,Apartment,3,1.0,0.0,1.0,100.0
2047,497810,"LOCATION, LOCATION, LOCATION",42.35439298,-71.06009357,Apartment,8,1.0,3.0,3.0,92.0
2048,12365454,"2 bed,1 bath in the Heart of Boston",42.35537058,-71.06223047,Apartment,6,1.0,2.0,2.0,94.0
2049,9299923,Beacon Hill 1BR near Downtown,42.35844291,-71.06274136,Condominium,4,1.0,1.0,2.0,94.0
2052,6741968,Prestigous Beacon Hill loft apt.,42.35730681,-71.06178635,Apartment,4,1.0,1.0,1.0,95.0
2053,4275846,Boston Studio Across from Majestic,42.35122666,-71.06408081,Apartment,2,1.0,0.0,1.0,77.0
2054,13926017,Penthouse near the Commons,42.3511399,-71.06316650000001,Apartment,5,1.0,2.0,2.0,87.0
2055,8814532,2BR in the Heart of Boston! LF2,42.36436489,-71.06348725,Apartment,5,2.0,2.0,3.0,97.0
2059,8420956,Spend your vacation on a yacht.,42.36203933,-71.04985305,Boat,2,1.0,1.0,1.0,100.0
2060,8814105,Incredible Downtown Boston! LF3,42.36204996,-71.06340407,Apartment,7,2.0,3.0,4.0,96.0
2062,10730,Bright 1bed facing Golden Dome,42.35840349,-71.06185033,Apartment,3,1.0,1.0,1.0,95.0
2064,14351036,Convenient Stay in Chinatown Boston,42.35077428,-71.06409216,Apartment,3,1.5,1.0,2.0,76.0
2065,14679817,Boston Financial District,42.35078494,-71.05601805,Loft,3,1.0,1.0,1.0,100.0
2066,8325477,"Beacon Hill, Boston",42.35994471,-71.06206012,Apartment,2,1.0,1.0,1.0,100.0
2067,9680953,+LUXURY BUILDING THAT HAS IT ALL!!!,42.3653412,-71.06101106,Apartment,5,1.0,1.0,1.0,95.0
2070,12383703,Dowtown Boston 2BR Apt-Opera House,42.35211359,-71.06347464,Apartment,5,2.0,2.0,2.0,93.0
2071,5649821,1 MIN TO BOSTON MARATHON,42.35108656,-71.06527093,Apartment,4,1.0,1.0,1.0,85.0
2072,5371687,"Chic, Stylish 1 BD on Beacon Hill",42.35839047,-71.06209849,Apartment,4,1.0,1.0,1.0,98.0
2073,8814215,Fantastic Downtown Boston Apt! LF3,42.36249469,-71.06271025,Apartment,7,2.0,3.0,4.0,92.0
2074,12563549,Penthouse with Full Harbor View,42.35771006,-71.056722,Apartment,3,1.0,1.0,1.0,80.0
2076,13152370,Best view in town - Boston,42.35561391,-71.06282258,Apartment,6,1.0,2.0,3.0,90.0
2077,12382239,2BR Luxury Apt - Downtown/West End,42.36431611,-71.06107519,Apartment,4,1.0,2.0,2.0,97.0
2078,60356,Bookcase 1bd facing Boston Common,42.35711748,-71.06179966,Condominium,2,1.0,1.0,1.0,92.0
2079,1340290,"Single-MGH, Beacon Hill, West End",42.3668164,-71.06458525,Apartment,1,1.0,1.0,1.0,91.0
2080,11842312,Downtown 1BR on Boston Common,42.35162293,-71.06685883,Apartment,2,1.0,1.0,1.0,90.0
2081,4977034,Large modern loft with roof deck.,42.34968124,-71.05680925,Loft,4,2.0,2.0,2.0,97.0
2082,4075898,"Downtown Crossing, 1 Bed Apt, Boston",42.35448104,-71.06130785,Apartment,2,1.0,1.0,1.0,94.0
2083,8696200,Downtown Boston Condo Living Room,42.36669453,-71.06633635,Apartment,2,1.0,1.0,2.0,95.0
2084,8302844,Historic servant's quarters,42.36109379,-71.06244079,Apartment,4,1.0,0.0,2.0,89.0
2085,9709597,Marriott Custom House,42.35877952,-71.05239624,Other,4,1.0,1.0,2.0,100.0
2087,8792552,DOWNTOWN MODERN 2 BED,42.35510046,-71.06147151,Apartment,7,1.0,2.0,4.0,77.0
2088,12087989,Downtown - on the Boston Common,42.35267903,-71.06409034,Apartment,3,1.0,0.0,1.0,98.0
2089,2547129,"Beautiful open concept,private  one bedroom",42.36277278,-71.05939337,Apartment,3,1.0,1.0,1.0,91.0
2090,4190704,Studio apartment in heart of boston,42.35524342,-71.06120552,Apartment,3,1.0,0.0,1.0,81.0
2091,7728499,"Temple Street By Maverick, Eight",42.35952515,-71.06248985,Apartment,2,1.0,0.0,1.0,93.0
2092,12541136,Gorgeous Apt in the Heart of Boston,42.35851925,-71.06281729999999,Apartment,4,1.0,1.0,2.0,100.0
2094,8563141,Apartment Above Downtown Crossing,42.35634575,-71.06137948,Apartment,4,1.0,2.0,2.0,91.0
2095,6924700,Stylish Downtown 1 Bedroom,42.35542424,-71.05775942,Apartment,4,1.0,1.0,2.0,93.0
2096,6596242,Downtown Boston with a view!,42.35326566,-71.06095516,Apartment,3,1.0,1.0,2.0,95.0
2097,7054912,North Station Luxury Apartment!,42.36623308,-71.05904009,Apartment,2,1.0,1.0,1.0,100.0
2102,12363660,"extra 25% OFF!! FUN studio, Fast WiFi",42.35235689,-71.06534161,Apartment,3,1.0,0.0,2.0,87.0
2103,13723404,Lovely 1BR in Downtown Boston,42.3552482,-71.05772899,Apartment,4,1.0,1.0,2.0,85.0
2106,14574734,Luxury high rise apartment building,42.35044568,-71.06491853,Apartment,2,1.0,1.0,1.0,100.0
2108,10117803,Dowtown Boston 2BR Apt+ Indoor Pool,42.35126102,-71.06362542,Apartment,5,2.0,2.0,2.0,80.0
2109,8792,Large 1 Bed facing State House,42.35849698,-71.06201144,Apartment,3,1.0,1.0,1.0,91.0
2110,10295349,"1 min walk to T, 15 mins to Boston",42.35795945,-71.05808346,Bed & Breakfast,8,1.0,1.0,2.0,64.0
2114,9922595,Dowtown Boston 1BR Apt.-Opera House,42.35107229,-71.06305596,Apartment,3,1.0,1.0,1.0,100.0
2117,11983535,DOWNTOWN BOSTON 2BR APT-OPERA HOUSE,42.35156931,-71.06288547,Apartment,5,2.0,2.0,2.0,100.0
2119,14760739,Single room in large apt Downtown — Room 2,42.35158287,-71.06534601,Apartment,1,1.0,1.0,1.0,100.0
2120,2547075,"Bright, new, modern studio in downtown Boston",42.35984897,-71.05779411,Apartment,2,1.0,0.0,1.0,88.0
2121,2776391,Super cool! Modern  2 bedroom loft ,42.36019425,-71.05588182,Apartment,4,2.0,2.0,3.0,96.0
2122,891953,"Downtown tri level, 900sq ft 1 bed",42.36135706,-71.05567311,Apartment,3,1.5,1.0,1.0,80.0
2124,973695,Best Location in Boston (1-4),42.35929058,-71.06086325,Apartment,4,1.0,1.0,2.0,93.0
2125,2481019,Canal Street Indigo: by Spare Suite,42.36408749,-71.05942867,Apartment,4,1.0,1.0,2.0,94.0
2127,6134867,Newly Renovated 2 Bed - Downtown,42.35623878,-71.06042659,Apartment,4,1.0,2.0,2.0,93.0
2128,11885653,Marriott's Customs House,42.35926316,-71.05291766,Apartment,4,1.0,1.0,1.0,100.0
2129,10705351,Spacious Downtown Boston Loft,42.35515467,-71.06143072,Apartment,5,1.0,1.0,2.0,100.0
2130,6936712,Beacon Hill top floor sunny studio,42.35889163,-71.06166259,Condominium,1,1.0,0.0,1.0,92.0
2133,1873046,Spacious Boston Common 1BD Apt,42.35284077,-71.06260646,Apartment,3,1.0,1.0,1.0,79.0
2134,12752020,Quasi 1 Bedroom in Luxury Building,42.36443314,-71.06039046,Apartment,3,1.0,0.0,1.0,100.0
2135,218259,[1168-1NE]Beautiful 1BRs - Washington Street,42.35210307,-71.06318369,Apartment,2,1.0,1.0,1.0,90.0
2136,5953696,Comfortable Loft - Heart of Boston,42.35485704,-71.06122845,Loft,2,1.0,1.0,1.0,97.0
2137,6181758,The heart of Downtown,42.3571519,-71.05953739,Apartment,4,1.0,2.0,2.0,94.0
2138,5215982,Spectacular Boston Common Location,42.35618411,-71.06195985,Apartment,2,1.0,1.0,1.0,87.0
2139,38579,[1218-2NH]2BR Apartment in Boston,42.36417484,-71.06320412,Apartment,4,2.0,2.0,2.0,87.0
2140,4118162,"Downtown Crossing, 1 Bed Apt, Boston",42.35630613,-71.06134034,Apartment,2,1.0,1.0,1.0,90.0
2142,4303606,In the heart of Boston Rate115-189,42.35149307,-71.06518757,Bed & Breakfast,2,2.0,1.0,1.0,98.0
2144,13669224,"Beautiful, sunny 1BR apartment in prime location",42.35290754,-71.06339268,Apartment,4,1.0,1.0,2.0,95.0
2145,70481,Beacon Hill 1bed facing Beacon St,42.35738233,-71.06161726,Apartment,2,1.0,1.0,1.0,93.0
2147,4510513,"Downtown Crossing, Studio Apt, Boston",42.35591667,-71.05977498,Apartment,2,1.0,0.0,1.0,92.0
2148,8327907,Harbor side,42.36199307,-71.05052297,Apartment,2,1.5,1.0,1.0,100.0
2150,11866651,3 BR|2.5 BA Renovated House Parking Top Location,42.35076076,-71.06585079999999,House,10,2.5,3.0,9.0,99.0
2151,14110129,"wifi,clean,neat,A/C,locker,1 min to train,washer",42.35185991,-71.06496251,Apartment,3,1.0,1.0,2.0,90.0
2153,6181230,[1909-1N]1BR -The Victor-North End,42.36596731,-71.05953502,Apartment,2,1.0,1.0,1.0,90.0
2154,1596470,3-story Luxury in Central Location,42.35049371,-71.06986261,House,6,2.0,2.0,4.0,100.0
2155,8097903,[1909-2N]2BR -The Victor-North End,42.36626828,-71.05897663,Apartment,4,2.0,2.0,2.0,80.0
2157,4574921,"2 bed, 2 bath in heart of Boston!",42.35623161,-71.06067249,Apartment,6,2.0,2.0,3.0,85.0
2159,13078148,"Downtown Crossing, Studio Apt, Boston",42.35645417,-71.0610306,Apartment,2,1.0,0.0,1.0,100.0
2160,1248870,Canal St. 7th Floor by Spare Suite,42.36590513,-71.06089339,Apartment,4,1.0,1.0,2.0,98.0
2162,13275308,Stunning and Spacious in City Center,42.35814949,-71.05479107,Apartment,6,2.0,2.0,3.0,98.0
2163,13225005,【Boston】中心近【Chinatown】,42.35157546,-71.06400039,Apartment,3,1.0,1.0,2.0,100.0
2164,2821921,[1852-ST] Lux 2BR-Downtown Boston,42.35119542,-71.06371814,Apartment,4,2.0,2.0,2.0,100.0
2166,8441187,Downtown luxury apt (living room),42.355518700000005,-71.06152796,Apartment,2,1.0,1.0,1.0,95.0
2169,14043390,best location best price绝佳地段价格优惠,42.35127323,-71.06324249,Apartment,4,1.0,1.0,1.0,93.0
2171,13812075,1BR Aptmt in Heart of Dwntn BOS!,42.35653308,-71.05577699,Apartment,2,1.0,1.0,1.0,99.0
2172,6993585,Huge Loft Downtown - Tons of Light,42.36658601,-71.05909171,Apartment,2,1.0,1.0,1.0,100.0
2175,6686224,Single room in large apt Downtown — Room 1,42.35192217,-71.06567999,Apartment,1,1.0,1.0,1.0,85.0
2178,2410846,"Sunney, Beacon Hill one bedroom",42.35776706,-71.06218007,Apartment,2,1.0,1.0,1.0,90.0
2180,2573685,West End 30th Floor: by Spare Suite,42.36270819,-71.06330693,Apartment,4,1.0,1.0,2.0,96.0
2181,7832890,"Temple Street By Maverick, Seven",42.35941706,-71.0623233,Apartment,2,1.0,0.0,1.0,100.0
2182,13730500,"Best Boston location, 2BR",42.35495597,-71.05948774,Apartment,6,2.0,2.0,3.0,93.0
2184,9111413,Modern 1 bedroom in heart of Boston,42.35519377,-71.06153296,Apartment,3,1.0,1.0,1.0,86.0
2185,11061030,Boston's Custom House CE's Villa,42.35871635,-71.05371196,Villa,4,1.0,1.0,2.0,100.0
2186,12987348,Expansive and Modern City Center,42.357376,-71.05350943,Apartment,6,2.0,2.0,3.0,95.0
2187,8340072,"Location, Location and Location",42.35493354,-71.06238747,Apartment,4,1.0,1.0,2.0,90.0
2188,1966195,Lux Downtown Boston 2BR Apt w/pool,42.35089832,-71.06321290000001,Apartment,5,2.0,2.0,3.0,96.0
2189,12815192,Apartment Steps from Boston Common,42.35883104,-71.06185489,Apartment,2,1.0,1.0,1.0,93.0
2190,7914359,Spacious Downtown Two Bedroom,42.3552017,-71.06056985,Apartment,6,1.0,2.0,3.0,94.0
2191,820073,"Modern Loft, 1700 SqFt. Location!",42.35628105,-71.0614093,Loft,4,2.0,1.0,2.0,99.0
2193,4489588,* New 1 BR Financial District Apt *,42.35522327,-71.05770432,Apartment,2,1.0,1.0,1.0,97.0
2194,1868124,Lux Downtown Boston 1BR Apt w/pool,42.35130793,-71.06350574,Apartment,3,1.0,1.0,2.0,95.0
2197,52423,[1125]Furnished 1BR,42.34392159,-71.09720065,Apartment,4,2.0,2.0,2.0,93.0
2198,54215,[1246-2C]Lux 2BR - Fenway Area,42.34345299,-71.10166759,Apartment,4,2.0,2.0,2.0,80.0
2199,54487,[1246-1C]Beautiful 1BRs - Fenway Area,42.3434712,-71.10038331,Apartment,3,1.0,1.0,1.0,100.0
2202,9364092,"Spacious, great location,",42.34513001,-71.09074179999999,Apartment,2,1.0,1.0,1.0,100.0
2209,14608495,Nice and clean room in 2 bd apt,42.34684955,-71.10337259,Apartment,1,1.0,1.0,1.0,80.0
2213,7211531,"Comfortable, Cozy and Value!",42.34206297,-71.09752655,Apartment,2,1.0,1.0,1.0,89.0
2214,6923446,Large loft across from Fenway Park!,42.34674634,-71.09977195,Apartment,2,1.0,1.0,2.0,96.0
2215,39116,Private Room/Perfect Location!,42.34238757,-71.09725114,Apartment,2,1.0,1.0,1.0,97.0
2216,3992208,Take me to Fenway! Boston studio,42.34621457,-71.09372009,Apartment,4,1.0,0.0,1.0,76.0
2217,4577188,Unique Fenway/Back Bay/Copley 1 Bed,42.34715285,-71.09299047,Apartment,4,1.0,1.0,2.0,84.0
2219,14418593,Ultimate Convenience!,42.34639849,-71.08833422,Apartment,3,1.0,1.0,1.0,80.0
2220,3985462,Renovated One Bedroom in Back Bay,42.35070333,-71.09069812,Apartment,3,1.0,1.0,1.0,98.0
2221,14486237,Boston @ Its Finest,42.34737369,-71.08906279,Apartment,3,1.0,1.0,1.0,100.0
2222,14469894,Experience ARTlab Back Bay,42.34599378,-71.08864693,Apartment,3,1.0,1.0,1.0,100.0
2223,13434817,Two Bedroom Kenmore Square,42.34861779,-71.09220236,Apartment,4,1.0,2.0,2.0,91.0
2224,14274311,Cozy luxury Apt near prudential Center,42.34207737,-71.08456532,Apartment,2,1.0,1.0,1.0,100.0
2225,14221294,Amazing Fenway Park Getaway,42.34585846,-71.08958271,Apartment,2,1.0,1.0,1.0,100.0
2226,1867754,Lux 1BR near Fenway w/WiFi,42.3441748,-71.09847908,Apartment,3,1.0,1.0,2.0,46.0
2227,14368660,Large Space in Living Room - Commonwealth Avenue,42.35009466,-71.10681798,Apartment,1,1.0,1.0,1.0,100.0
2229,1695275,Fenway park in view! Boston Studio,42.34772634,-71.09394752,Apartment,4,1.0,1.0,1.0,78.0
2230,11592154,Sunny Riverview Right In Fenway!,42.34980104,-71.09535023,Apartment,2,1.0,1.0,2.0,100.0
2232,2915595,Penthouse in the heart of Fenway!,42.34986956,-71.09886145,Apartment,2,1.0,1.0,1.0,98.0
2233,8249201,Spacious Alcove Studio in Fenway,42.34092081,-71.09715098,Apartment,1,1.0,0.0,1.0,80.0
2235,2243499,Lux 1 BR in the Heart of Fenway,42.34432419,-71.09916558,Apartment,3,1.0,1.0,2.0,80.0
2236,6356533,Lux 2BR by Fenway w/WiFi,42.34483468,-71.10006297,Apartment,5,2.0,2.0,3.0,90.0
2237,10231714,Fascinating Cozy Apt  with parking,42.34590449,-71.10469067,Apartment,4,1.0,1.0,2.0,95.0
2238,9452993,Summer at The Heart of Boston,42.34570558,-71.08952424,Apartment,2,1.0,1.0,1.0,89.0
2239,7650016,Beautiful Studio in Fenway,42.34184082,-71.10138027,Apartment,2,1.0,0.0,1.0,97.0
2241,6240901,"BOSTON, FENWAY, BACKBAY, CAMBRIDGE",42.33985736,-71.09382787,Apartment,1,1.0,1.0,1.0,77.0
2242,13073078,Beautiful private room in center,42.341283600000004,-71.08567289,Apartment,2,1.0,1.0,1.0,100.0
2243,6568621,Lux 2BR by Fenway w/WiFi,42.34326522,-71.10061667,Apartment,5,2.0,2.0,3.0,84.0
2244,3914363,Lux 1BR by Fenway w/WiFi,42.34355204,-71.102373,Apartment,3,1.0,1.0,2.0,92.0
2245,12630619,BACKBAY BOSTON,42.35033914,-71.10117366,Apartment,3,1.0,1.0,2.0,94.0
2246,6453686,Studio apartment in Fenway,42.35060093,-71.09475061,Apartment,2,1.0,0.0,1.0,95.0
2247,3783090,High End Designer In Great Location,42.34496277,-71.10453311,Apartment,2,1.0,0.0,1.0,100.0
2248,12826881,"Cosy, Private Bedroom in Boston!",42.34171903,-71.08889492,Apartment,1,1.0,1.0,1.0,89.0
2249,6027467,Luxury 1BR in Boston/ Fenway Area,42.34433173,-71.10097607,Apartment,3,1.0,1.0,1.0,100.0
2250,14252020,"Master BR, Street facing in the Heart of Boston!",42.345817499999995,-71.08757335,Apartment,1,1.0,1.0,1.0,93.0
2255,5125723,Beautiful flat steps from BackBay,42.34483908,-71.0893548,Apartment,2,1.0,1.0,1.0,97.0
2257,9845039,Cozy 1-Bedroom in Fenway/Brookline,42.34690896,-71.10492805,Apartment,4,1.0,1.0,2.0,87.0
2258,10995976,Private room at the heart of Boston,42.34323691,-71.09650008,Apartment,2,1.0,1.0,2.0,83.0
2260,12973308,"In the Heart of Back Bay, Boston",42.34753481,-71.08893981,Apartment,2,1.0,1.0,1.0,100.0
2261,12432623,Cozy private room near Fenway Park,42.34642038,-71.09368977,Apartment,2,1.0,1.0,2.0,80.0
2265,13449049,Beautiful  1 br/1 bth apartment in Fenway/Back bay,42.34335156,-71.08897083,Apartment,3,1.0,1.0,1.0,100.0
2267,228883,[1330-2] Lux 2BR in The Fenway,42.34362398,-71.09792814,Apartment,5,2.0,2.0,2.0,94.0
2270,6951829,Lux Furnished 2BR in Boston/ Fenway,42.34506184,-71.10172523,Apartment,5,2.0,2.0,2.0,100.0
2271,13709190,Cozy room at the heart of Boston,42.344277500000004,-71.09506496,Apartment,2,1.0,1.0,1.0,79.0
2273,6516588,Modern Apartment in Back Bay Boston,42.34420702,-71.08881428,Apartment,3,1.0,1.0,1.0,98.0
2274,11087731,Private Room Near Newbury Street,42.34157934,-71.08740605,Apartment,4,2.0,2.0,2.0,100.0
2275,1863443,Lux 1BR by Fenway w/WiFi,42.34460149,-71.10171898,Apartment,3,1.0,1.0,2.0,80.0
2278,12446656,Comfy sofa bed right in the Fenway,42.34462658,-71.09490790000001,Apartment,2,1.0,1.0,1.0,90.0
2279,13724578,"Clean Studio, Great Location",42.34712941,-71.0944416,Apartment,4,1.0,1.0,2.0,80.0
2280,1864705,Lux 2BR by Fenway w/WiFi,42.34339556,-71.10105888,Apartment,5,2.0,2.0,3.0,86.0
2282,4109165,Lux 1BR by Fenway w/WiFi,42.34467657,-71.10105939,Apartment,3,1.0,1.0,1.0,80.0
2284,6927063,Big Beautiful Room Near Fenway Park,42.34400981,-71.08808873,Apartment,2,1.0,1.0,1.0,93.0
2286,7499960,"LOCATION! SAFE,CENTRAL CITY! CHARM!",42.35062447,-71.09486023,Condominium,1,1.0,1.0,1.0,90.0
2287,5990896,"Studio, 2 min walk Symphony T/Hynes",42.34275721,-71.09012123,Apartment,1,1.0,1.0,1.0,85.0
2288,13147585,Awesome neighborhood close to everything,42.34066597,-71.10010513,Apartment,2,1.0,1.0,1.0,96.0
2290,13546070,1 br Walking Distance to Fenway,42.3468901,-71.10380839,Apartment,2,1.0,1.0,1.0,100.0
2291,6844012,Luxury 2BR in Boston & Fenway,42.3437529,-71.10035283,Apartment,5,2.0,2.0,2.0,100.0
2292,14662927,Airbed +/- couch in Fenway near Longwood and Hynes,42.34106025,-71.09831038,Apartment,3,1.0,1.0,1.0,90.0
2293,2174476,"Cozy Fenway Studio, Be Our Guest!",42.34405745,-71.09806546,Apartment,4,1.0,0.0,1.0,93.0
2294,9367059,Perfect Location! Cheap price - NO FURNITURE,42.34654985,-71.09290998,Apartment,10,1.0,1.0,16.0,93.0
2295,14774868,Centrally located single room in Fenway/Backbay,42.3472229,-71.09578632,Apartment,1,1.0,1.0,1.0,100.0
2296,11431331,"1085 Boylston St. ARTlab, 1 Bed Apt, Boston",42.34771223,-71.09005574,Apartment,3,1.0,1.0,1.0,93.0
2297,9130532,"Centrally located, cozy studio",42.34753064,-71.1035312,Apartment,2,1.0,0.0,1.0,90.0
2298,13397201,"Great location, cozy, comfortable",42.3438738,-71.08789069,Apartment,2,1.0,1.0,1.0,100.0
2299,1141888,Charming Private Suite w/Patio,42.34201032,-71.08726559,House,3,1.0,1.0,1.0,90.0
2301,8165898,Boston Fenway furnished 2br apt.,42.34337636,-71.10127794,Apartment,5,2.0,2.0,2.0,93.0
2304,10186477,Cozy Private Room in Fenway/Kenmore,42.34626443,-71.10295985,Apartment,2,1.0,1.0,1.0,100.0
2307,4565470,Lux 2BR by Fenway w/WiFi,42.3447236,-71.10009714,Apartment,5,2.0,2.0,3.0,93.0
2309,6072693,Beautiful 1 Bedroom Next to Fenway!,42.34634062,-71.09005111,Apartment,2,1.0,1.0,1.0,97.0
2310,13298014,Single room available for month of July,42.34914402,-71.09830533,Apartment,1,1.0,1.0,1.0,60.0
2311,9855,[1330-1D] Lux 1BR  w/ Den - Fenway,42.34337079,-71.09870841,Apartment,3,1.0,1.0,1.0,90.0
2315,14360470,AMAZING Apt in the center of city!,42.34213953,-71.08841372,Apartment,1,1.0,1.0,1.0,100.0
2316,6446940,The place to be. Believe me and bnb,42.34116407,-71.09026447,Apartment,2,1.0,1.0,1.0,70.0
2317,7869497,New Lux 1BR at Fenway,42.34505188,-71.09824863,Apartment,3,1.0,1.0,1.0,60.0
2318,14468407,Private room in the heart of Boston BREAKFAST&COFF,42.34240978,-71.0867002,Apartment,2,2.0,1.0,1.0,90.0
2319,6790961,Luxury 2BR in Boston/ Fenway Area.,42.34457204,-71.09980815,Apartment,5,2.0,2.0,2.0,100.0
2320,12183851,Private room in 2BR apt,42.34525922,-71.08827635,Apartment,1,1.0,1.0,1.0,79.0
2323,14823724,"Back Bay, Walking to Convention or Newbury or T!",42.35087752,-71.09015261,Apartment,6,1.0,1.0,2.0,100.0
2324,9496325,Cozy apartment in Fenway,42.34525254,-71.10416801,Apartment,3,1.0,1.0,2.0,87.0
2327,13082258,"47 Symphony Road, Apt 501",42.34338854,-71.08832041,Apartment,1,0.5,1.0,1.0,80.0
2328,10149314,Lux Furnished 1BR Boston Apt.,42.34362172,-71.09797076,Apartment,3,1.0,1.0,1.0,80.0
